Proteins,GO-terms,Scores
O14793,GO:0046483,0.030601118
O14793,GO:0016070,0.030599186
O14793,GO:0010950,0.030551594
O14793,GO:0050773,0.03053985
O14793,GO:0002931,0.030531382
O14793,GO:0050848,0.03052335
O14793,GO:0046427,0.03047676
O14793,GO:0061037,0.03045322
O14793,GO:0062014,0.030390095
O14793,GO:0010165,0.030306146
O14793,GO:1900120,0.030299723
O14793,GO:0060541,0.030221337
O14793,GO:2000279,0.030189887
O14793,GO:1902751,0.030170599
O14793,GO:0006816,0.030167514
O14793,GO:0010623,0.030165214
O14793,GO:0008347,0.030138096
O14793,GO:0014904,0.030092541
O14793,GO:1903509,0.03008909
O14793,GO:0043489,0.03007471
O14793,GO:0061458,0.030061278
O14793,GO:0010939,0.030008618
O14793,GO:0003279,0.029931616
O14793,GO:0035813,0.029913658
O14793,GO:0097193,0.029913243
O14793,GO:0043949,0.029897055
O14793,GO:0014014,0.029888198
O14793,GO:0007566,0.029885467
O14793,GO:1903747,0.02988286
O14793,GO:0060259,0.029882338
O14793,GO:0060142,0.029873658
O14793,GO:0050832,0.029831577
O14793,GO:0033559,0.029815387
O14793,GO:0090183,0.029803311
O14793,GO:0022411,0.029792154
O14793,GO:0043280,0.029789513
O14793,GO:0031098,0.029777523
O14793,GO:0048663,0.02975643
O14793,GO:0007205,0.02972385
O14793,GO:0007051,0.029697895
O14793,GO:0044271,0.029667322
O14793,GO:0048255,0.029663477
O14793,GO:0097756,0.029626641
O14793,GO:0001885,0.029616138
O14793,GO:0031152,0.029613953
O14793,GO:0006109,0.02960668
O14793,GO:0003143,0.029605934
O14793,GO:0048569,0.029580047
O14793,GO:0048814,0.029561406
O14793,GO:0098630,0.029533958
O14793,GO:0071230,0.029527346
O14793,GO:0043277,0.029481927
O14793,GO:0030435,0.029442787
O14793,GO:0072091,0.02938957
O14793,GO:1904707,0.029376585
O14793,GO:0018108,0.02937145
O14793,GO:0007626,0.029361308
O14793,GO:2001240,0.029330244
O14793,GO:0046825,0.029327417
O14793,GO:0010656,0.029276058
O14793,GO:0035304,0.02920917
O14793,GO:0048738,0.029201161
O14793,GO:0070228,0.029190889
O14793,GO:0031670,0.029182767
O14793,GO:0035282,0.02916697
O14793,GO:0071260,0.029124191
O14793,GO:0006941,0.029111896
O14793,GO:0032944,0.029106135
O14793,GO:0006949,0.029088248
O14793,GO:1901568,0.029064381
O14793,GO:0006812,0.029049799
O14793,GO:0072511,0.029044498
O14793,GO:0042475,0.028996449
O14793,GO:0042752,0.028984224
O14793,GO:2000573,0.028982341
O14793,GO:0010324,0.028979424
O14793,GO:0032496,0.028919343
O14793,GO:0007417,0.028910283
O14793,GO:0061572,0.028866705
O14793,GO:0032352,0.0288219
O14793,GO:0060143,0.028793847
O14793,GO:0061217,0.02876753
O14793,GO:0030001,0.028723976
O14793,GO:0045880,0.0287196
O14793,GO:0051928,0.028716505
O14793,GO:0097028,0.028704125
O14793,GO:0006325,0.028701773
O14793,GO:0033044,0.028683756
O14793,GO:1902229,0.028681833
O14793,GO:0006919,0.028638378
O14793,GO:0018212,0.02859737
O14793,GO:0048008,0.028570523
O14793,GO:0070371,0.028552502
O14793,GO:0008045,0.028522724
O14793,GO:0006139,0.028499853
O14793,GO:0035024,0.028449396
O14793,GO:0061077,0.02844798
O14793,GO:0009411,0.028435905
O14793,GO:0043603,0.028419465
O14793,GO:0043550,0.028404495
O14793,GO:0043254,0.02837123
O14793,GO:0061387,0.028333342
O14793,GO:0019751,0.028327141
O14793,GO:0021987,0.028319007
O14793,GO:0098660,0.028307239
O14793,GO:0045793,0.02826356
O14793,GO:0031333,0.028241867
O14793,GO:0003015,0.028241312
O14793,GO:0010923,0.028230581
O14793,GO:0006672,0.028178101
O14793,GO:0002088,0.02816669
O14793,GO:0030098,0.028165504
O14793,GO:0045987,0.028161103
O14793,GO:0002709,0.028151155
O14793,GO:0060706,0.028137451
O14793,GO:0009826,0.028132493
O14793,GO:0048747,0.028101692
O14793,GO:0044419,0.028094715
O14793,GO:0045992,0.028060744
O14793,GO:0032946,0.02804125
O14793,GO:1902019,0.028010622
O14793,GO:0036075,0.028009046
O14793,GO:0046718,0.027999425
O14793,GO:0006690,0.027996644
O14793,GO:0006584,0.027986247
O14793,GO:0050850,0.027981564
O14793,GO:1901099,0.027946731
O14793,GO:0002686,0.02792176
O14793,GO:0001736,0.02789486
O14793,GO:0032107,0.027880505
O14793,GO:0034695,0.027857725
O14793,GO:0045088,0.0278526
O14793,GO:0061005,0.027843859
O14793,GO:1904030,0.02780534
O14793,GO:2000107,0.027802933
O14793,GO:0090630,0.027802652
O14793,GO:0097722,0.027801905
O14793,GO:0050867,0.02776301
O14793,GO:0050770,0.027750883
O14793,GO:1903214,0.027745347
O14793,GO:0098655,0.027744006
O14793,GO:0040020,0.027736688
O14793,GO:1905477,0.02773341
O14793,GO:1902473,0.027726118
O14793,GO:0051154,0.027723828
O14793,GO:0033619,0.027713353
O14793,GO:2000648,0.027678132
O14793,GO:0050729,0.027672444
O14793,GO:0030218,0.027671192
O14793,GO:0098662,0.027666131
O14793,GO:0014015,0.027651811
O14793,GO:0034654,0.027648667
O14793,GO:0032104,0.027632037
O14793,GO:0071875,0.027620956
O14793,GO:0032642,0.027540687
O14793,GO:0070838,0.027534354
O14793,GO:2000785,0.027497804
O14793,GO:0040019,0.027486254
O14793,GO:0021533,0.027473453
O14793,GO:0035305,0.027460303
O14793,GO:0030104,0.027446259
O14793,GO:1903533,0.027397815
O14793,GO:0006970,0.027395051
O14793,GO:0040034,0.027384493
O14793,GO:0034105,0.027381793
O14793,GO:0016042,0.0273677
O14793,GO:0032768,0.027363997
O14793,GO:0048741,0.02734444
O14793,GO:0021915,0.027313422
O14793,GO:0032368,0.027307272
O14793,GO:0007623,0.02728194
O14793,GO:0006953,0.027278105
O14793,GO:0051930,0.02725619
O14793,GO:0010665,0.027248478
O14793,GO:1902692,0.027240887
O14793,GO:0030217,0.027231162
O14793,GO:0050805,0.027226921
O14793,GO:0099402,0.027225953
O14793,GO:2001222,0.027204175
O14793,GO:0071392,0.027201688
O14793,GO:0007044,0.027200583
O14793,GO:0045685,0.027172092
O14793,GO:0051148,0.027163124
O14793,GO:0098926,0.02715447
O14793,GO:0051146,0.027140686
O14793,GO:0090199,0.027135048
O14793,GO:0006687,0.027089328
O14793,GO:0045089,0.027074242
O14793,GO:0002696,0.027044332
O14793,GO:0090218,0.027016887
O14793,GO:0055088,0.0269384
O14793,GO:0090150,0.026933093
O14793,GO:1903428,0.026905801
O14793,GO:1903317,0.026897606
O14793,GO:0043934,0.026876438
O14793,GO:0050670,0.026865695
O14793,GO:0045616,0.026854053
O14793,GO:0048709,0.026851658
O14793,GO:0021782,0.026828397
O14793,GO:0072659,0.026817974
O14793,GO:0046474,0.026810938
O14793,GO:2000036,0.026806667
O14793,GO:0034694,0.026791353
O14793,GO:0019722,0.026790971
O14793,GO:0045723,0.026785474
O14793,GO:0001756,0.026771422
O14793,GO:2000272,0.026767284
O14793,GO:0001958,0.026761878
O14793,GO:0097066,0.026760057
O14793,GO:0000768,0.026722616
O14793,GO:0140253,0.02669322
O14793,GO:0045017,0.02669164
O14793,GO:0002443,0.026615683
O14793,GO:0044409,0.026610846
O14793,GO:0006518,0.026575137
O14793,GO:0071868,0.026560163
O14793,GO:0051251,0.026517665
O14793,GO:0071479,0.026486402
O14793,GO:0051603,0.026466409
O14793,GO:0019637,0.026465211
O14793,GO:1904407,0.026431894
O14793,GO:0001773,0.026369672
O14793,GO:1905476,0.026352981
O14793,GO:1903427,0.02633815
O14793,GO:0016239,0.02633242
O14793,GO:0071276,0.026291167
O14793,GO:0042417,0.026287343
O14793,GO:0090598,0.026263367
O14793,GO:0030201,0.026242912
O14793,GO:0042531,0.026237264
O14793,GO:0033045,0.0262317
O14793,GO:0016242,0.026213408
O14793,GO:0043552,0.02621317
O14793,GO:0090023,0.02620413
O14793,GO:0070588,0.026198745
O14793,GO:0032757,0.026195535
O14793,GO:0030878,0.026193326
O14793,GO:0071867,0.026186913
O14793,GO:0032922,0.026177403
O14793,GO:0050863,0.026137436
O14793,GO:0002252,0.026135806
O14793,GO:0070664,0.026118064
O14793,GO:0043652,0.026108857
O14793,GO:1905939,0.026064042
O14793,GO:0045668,0.026058847
O14793,GO:0070050,0.026049186
O14793,GO:0050873,0.026017215
O14793,GO:0010664,0.026017174
O14793,GO:1901031,0.025981288
O14793,GO:0032526,0.025976647
O14793,GO:0071347,0.025969017
O14793,GO:1900046,0.025950843
O14793,GO:0090181,0.025935758
O14793,GO:0018130,0.025934126
O14793,GO:0050775,0.025934035
O14793,GO:0018208,0.025926923
O14793,GO:0002274,0.025912842
O14793,GO:0045736,0.025861466
O14793,GO:0030260,0.02580897
O14793,GO:0002263,0.025796935
O14793,GO:0002366,0.02576663
O14793,GO:0002699,0.02574197
O14793,GO:0048582,0.025727395
O14793,GO:0036120,0.025724333
O14793,GO:0046467,0.02571671
O14793,GO:1902624,0.025706083
O14793,GO:0010906,0.025703501
O14793,GO:0002691,0.025699407
O14793,GO:0032720,0.02569536
O14793,GO:0045620,0.025675263
O14793,GO:0042832,0.02565802
O14793,GO:0070301,0.02564319
O14793,GO:0070830,0.025640717
O14793,GO:0044265,0.025625486
O14793,GO:0046394,0.025606344
O14793,GO:0043534,0.025600811
O14793,GO:0009712,0.025598213
O14793,GO:2001020,0.025574898
O14793,GO:0050818,0.025561694
O14793,GO:1905952,0.025552943
O14793,GO:0046686,0.025525898
O14793,GO:0047484,0.02551263
O14793,GO:0045429,0.025508076
O14793,GO:0061025,0.02550779
O14793,GO:0031156,0.025497919
O14793,GO:0051341,0.02548002
O14793,GO:0030534,0.02546374
O14793,GO:0044070,0.025432125
O14793,GO:0071869,0.025430938
O14793,GO:0007274,0.02541877
O14793,GO:0072593,0.025395924
O14793,GO:0033198,0.025323763
O14793,GO:0031638,0.025299836
O14793,GO:0098916,0.025281975
O14793,GO:0051017,0.02527971
O14793,GO:0032651,0.025259119
O14793,GO:0048168,0.0252483
O14793,GO:0046173,0.025245452
O14793,GO:0098751,0.02521342
O14793,GO:0016053,0.025181804
O14793,GO:0033280,0.025164718
O14793,GO:0050871,0.025147775
O14793,GO:1990778,0.025108833
O14793,GO:0043950,0.025107726
O14793,GO:0030317,0.025107015
O14793,GO:0044403,0.02507699
O14793,GO:0007254,0.025075937
O14793,GO:0060840,0.025073018
O14793,GO:0071320,0.02506395
O14793,GO:0051784,0.025045821
O14793,GO:0070613,0.025034735
O14793,GO:0050909,0.025024256
O14793,GO:0090330,0.02501168
O14793,GO:0009713,0.025005966
O14793,GO:0031345,0.024984594
O14793,GO:0002861,0.024981286
O14793,GO:0036119,0.024962297
O14793,GO:0030193,0.02495316
O14793,GO:0071236,0.024948861
O14793,GO:0010888,0.024934921
O14793,GO:0006366,0.024912586
O14793,GO:0034391,0.024891289
O14793,GO:0097237,0.02487674
O14793,GO:0030316,0.024835067
O14793,GO:0051053,0.024834543
O14793,GO:1902412,0.02479355
O14793,GO:0043567,0.024790894
O14793,GO:0006575,0.024763558
O14793,GO:0006417,0.024753798
O14793,GO:0045582,0.024673944
O14793,GO:2000737,0.024666775
O14793,GO:0006633,0.02466172
O14793,GO:0048665,0.024660347
O14793,GO:0006898,0.02465546
O14793,GO:0032963,0.024634663
O14793,GO:0043551,0.02461974
O14793,GO:0032369,0.02453187
O14793,GO:0043507,0.024527365
O14793,GO:0051966,0.024514932
O14793,GO:2001252,0.024501117
O14793,GO:2000401,0.024472062
O14793,GO:1990138,0.02446041
O14793,GO:0120192,0.024450043
O14793,GO:0010675,0.024446908
O14793,GO:0071870,0.024444519
O14793,GO:0044058,0.024439039
O14793,GO:0120193,0.024432939
O14793,GO:0060760,0.024409983
O14793,GO:0045686,0.024391575
O14793,GO:1903037,0.024388257
O14793,GO:0043413,0.024341125
O14793,GO:0099174,0.024331467
O14793,GO:0072009,0.024329858
O14793,GO:0022406,0.02430789
O14793,GO:0061515,0.02430376
O14793,GO:0010661,0.024298117
O14793,GO:0031532,0.024259761
O14793,GO:0002703,0.024241274
O14793,GO:0046470,0.024232889
O14793,GO:0045058,0.024228845
O14793,GO:0060048,0.024218367
O14793,GO:0007268,0.024193563
O14793,GO:0051931,0.024191216
O14793,GO:0022617,0.024152055
O14793,GO:0099537,0.024148248
O14793,GO:0051953,0.024133168
O14793,GO:0050671,0.02412288
O14793,GO:0002495,0.024097629
O14793,GO:0019217,0.024074413
O14793,GO:1903556,0.024069468
O14793,GO:0030516,0.024065876
O14793,GO:0002832,0.024059886
O14793,GO:0099536,0.024056083
O14793,GO:0032652,0.024050575
O14793,GO:0001961,0.024048744
O14793,GO:0005996,0.023996234
O14793,GO:0043278,0.023991795
O14793,GO:1901136,0.02398968
O14793,GO:0048679,0.02392755
O14793,GO:0061028,0.02391017
O14793,GO:0035050,0.023898799
O14793,GO:0032653,0.023889627
O14793,GO:0045932,0.023882914
O14793,GO:0006911,0.023881875
O14793,GO:0050868,0.023866698
O14793,GO:0006913,0.023839442
O14793,GO:0050830,0.023815181
O14793,GO:0001764,0.02381295
O14793,GO:0031929,0.02380261
O14793,GO:0006693,0.023715917
O14793,GO:0045665,0.023694899
O14793,GO:0045806,0.023682836
O14793,GO:0008582,0.023678295
O14793,GO:0045687,0.023651449
O14793,GO:0007009,0.023649441
O14793,GO:0001562,0.023628449
O14793,GO:0090162,0.023616986
O14793,GO:0050433,0.023609592
O14793,GO:1903725,0.023607086
O14793,GO:0099024,0.023600157
O14793,GO:0097529,0.02359942
O14793,GO:1903727,0.02357782
O14793,GO:0015980,0.023568286
O14793,GO:0071624,0.02355074
O14793,GO:0048364,0.023541119
O14793,GO:0071774,0.023514189
O14793,GO:0035902,0.023507789
O14793,GO:1903306,0.023499355
O14793,GO:1903831,0.023488414
O14793,GO:0051497,0.02344079
O14793,GO:0007409,0.023402032
O14793,GO:0046916,0.023396555
O14793,GO:0099173,0.023396071
O14793,GO:0006486,0.023388641
O14793,GO:0098693,0.023385992
O14793,GO:0034332,0.023384528
O14793,GO:0010226,0.023364376
O14793,GO:0071880,0.023362728
O14793,GO:0070085,0.023355706
O14793,GO:0071711,0.023347225
O14793,GO:1902749,0.023341987
O14793,GO:0018105,0.023250733
O14793,GO:0032928,0.023248814
O14793,GO:0031334,0.023216734
O14793,GO:0019098,0.023214055
O14793,GO:0009733,0.023211012
O14793,GO:0006820,0.023201749
O14793,GO:2000772,0.023201333
O14793,GO:0042130,0.023161419
O14793,GO:0051580,0.02313
O14793,GO:0090342,0.023118552
O14793,GO:0046640,0.023104683
O14793,GO:0035020,0.023097811
O14793,GO:1904376,0.023092205
O14793,GO:0022600,0.02309024
O14793,GO:0050672,0.023088416
O14793,GO:0043029,0.023043105
O14793,GO:0018210,0.023027003
O14793,GO:2000404,0.023026092
O14793,GO:0031503,0.023014594
O14793,GO:0010669,0.023003172
O14793,GO:0042982,0.022972576
O14793,GO:0042423,0.022932475
O14793,GO:0034614,0.02293196
O14793,GO:0071470,0.022909727
O14793,GO:0045746,0.022896836
O14793,GO:2000725,0.022877023
O14793,GO:0106056,0.022870267
O14793,GO:0045671,0.022852918
O14793,GO:1900087,0.022829052
O14793,GO:0007265,0.022819744
O14793,GO:0008038,0.022795178
O14793,GO:0006692,0.022794846
O14793,GO:0051169,0.022793982
O14793,GO:0043666,0.022757191
O14793,GO:0045773,0.022741362
O14793,GO:1901224,0.022735942
O14793,GO:0090322,0.022703765
O14793,GO:0032755,0.022690564
O14793,GO:0046488,0.022685464
O14793,GO:0048831,0.022676608
O14793,GO:0051282,0.02266023
O14793,GO:0042770,0.022646857
O14793,GO:0007635,0.022641521
O14793,GO:0035924,0.022626195
O14793,GO:0032881,0.022625048
O14793,GO:0051955,0.022586474
O14793,GO:0002693,0.022569789
O14793,GO:0032232,0.02256593
O14793,GO:0035023,0.022516858
O14793,GO:0061013,0.02251358
O14793,GO:0045187,0.0224936
O14793,GO:0007030,0.022492189
O14793,GO:0090407,0.022490883
O14793,GO:0015849,0.022483917
O14793,GO:0006026,0.022460818
O14793,GO:0045599,0.02242934
O14793,GO:0010667,0.022420537
O14793,GO:0044242,0.022413244
O14793,GO:1990090,0.02237486
O14793,GO:0016569,0.022369094
O14793,GO:0061919,0.02236045
O14793,GO:1903363,0.022346776
O14793,GO:0032945,0.022337537
O14793,GO:1903312,0.022320652
O14793,GO:0007338,0.022310214
O14793,GO:0045197,0.022304337
O14793,GO:0019318,0.022278707
O14793,GO:0007212,0.022266908
O14793,GO:1904019,0.022253687
O14793,GO:0048521,0.022240454
O14793,GO:0014072,0.022238512
O14793,GO:1990089,0.02221974
O14793,GO:0007043,0.022215808
O14793,GO:0033209,0.022211932
O14793,GO:0097755,0.02221101
O14793,GO:0021954,0.02220704
O14793,GO:0045663,0.02219791
O14793,GO:0048285,0.02217401
O14793,GO:0042113,0.022132967
O14793,GO:0046942,0.022127377
O14793,GO:0000281,0.022107895
O14793,GO:0008202,0.02210601
O14793,GO:0030728,0.02210364
O14793,GO:1902116,0.022092974
O14793,GO:0070884,0.022079084
O14793,GO:0031069,0.022077383
O14793,GO:0150077,0.022050986
O14793,GO:0033233,0.022045512
O14793,GO:0050999,0.022016412
O14793,GO:1902808,0.022010481
O14793,GO:0035088,0.021984762
O14793,GO:0043491,0.02195246
O14793,GO:0007269,0.021947103
O14793,GO:0051168,0.021928687
O14793,GO:1901532,0.021856794
O14793,GO:0051444,0.021836493
O14793,GO:0060479,0.021816
O14793,GO:0030048,0.021803308
O14793,GO:0045672,0.021789107
O14793,GO:1901522,0.02177817
O14793,GO:0099175,0.021768548
O14793,GO:0001919,0.0217191
O14793,GO:0000122,0.021717312
O14793,GO:0006066,0.021717248
O14793,GO:0050764,0.021709962
O14793,GO:0030183,0.021659883
O14793,GO:0048873,0.021638313
O14793,GO:0055007,0.021616759
O14793,GO:1903170,0.021587906
O14793,GO:0043030,0.02155817
O14793,GO:1903305,0.021537993
O14793,GO:0051262,0.021527378
O14793,GO:0050900,0.021456834
O14793,GO:0009060,0.021451063
O14793,GO:0032024,0.021445895
O14793,GO:0061178,0.02143823
O14793,GO:0061640,0.021409728
O14793,GO:2000059,0.02140202
O14793,GO:0042048,0.021401811
O14793,GO:0033561,0.021401662
O14793,GO:0033032,0.021394795
O14793,GO:0002460,0.021366121
O14793,GO:0071677,0.021364074
O14793,GO:0001776,0.021344842
O14793,GO:0010743,0.021335464
O14793,GO:0016050,0.02132521
O14793,GO:0009311,0.02129278
O14793,GO:0006639,0.021250106
O14793,GO:0048857,0.02122149
O14793,GO:0030148,0.021214085
O14793,GO:0048017,0.021209339
O14793,GO:2000008,0.02119982
O14793,GO:0072330,0.021174433
O14793,GO:0019886,0.021155668
O14793,GO:0021675,0.021141076
O14793,GO:0055092,0.021132573
O14793,GO:0010927,0.02111266
O14793,GO:0044062,0.021089595
O14793,GO:0006091,0.021081708
O14793,GO:0002504,0.021041047
O14793,GO:0006612,0.021035066
O14793,GO:0007193,0.021031026
O14793,GO:1902930,0.021026593
O14793,GO:1904893,0.021022256
O14793,GO:0048678,0.021018459
O14793,GO:0002702,0.021004092
O14793,GO:0031023,0.02098822
O14793,GO:0006914,0.0209609
O14793,GO:0006694,0.02094336
O14793,GO:0030900,0.020928893
O14793,GO:0006879,0.020928461
O14793,GO:0051571,0.02092055
O14793,GO:0009415,0.020904658
O14793,GO:1903076,0.020892534
O14793,GO:0071300,0.020885551
O14793,GO:0061726,0.020879515
O14793,GO:1903203,0.020871568
O14793,GO:0048736,0.020854093
O14793,GO:0043588,0.020847311
O14793,GO:0008064,0.02084556
O14793,GO:0019935,0.020831939
O14793,GO:0051353,0.020815905
O14793,GO:0061245,0.02081345
O14793,GO:0010977,0.020811321
O14793,GO:0070168,0.020795304
O14793,GO:0007189,0.020793367
O14793,GO:0051403,0.020786442
O14793,GO:0038179,0.020762464
O14793,GO:0006638,0.020760763
O14793,GO:0030888,0.020744253
O14793,GO:0007530,0.02073398
O14793,GO:0046530,0.02072585
O14793,GO:0046165,0.020717157
O14793,GO:0099643,0.02071597
O14793,GO:0097009,0.020708952
O14793,GO:0042129,0.02070574
O14793,GO:0006027,0.020700466
O14793,GO:0035115,0.02057752
O14793,GO:0046579,0.02052465
O14793,GO:0042044,0.020514414
O14793,GO:0002449,0.020511242
O14793,GO:0050994,0.0205076
O14793,GO:0030204,0.020505019
O14793,GO:0021885,0.020485455
O14793,GO:0002262,0.020464158
O14793,GO:0060285,0.020434607
O14793,GO:0030149,0.020394737
O14793,GO:0051085,0.020360094
O14793,GO:0022413,0.020356987
O14793,GO:0019724,0.020351646
O14793,GO:0044090,0.020342164
O14793,GO:0006959,0.02032565
O14793,GO:0045835,0.020316135
O14793,GO:1903557,0.020302162
O14793,GO:1904396,0.020296492
O14793,GO:0030031,0.020282976
O14793,GO:0042632,0.020281788
O14793,GO:0033077,0.020267563
O14793,GO:0001676,0.020266961
O14793,GO:0110150,0.020238718
O14793,GO:0009395,0.02022503
O14793,GO:0007052,0.020208884
O14793,GO:0002819,0.020200528
O14793,GO:0034765,0.020164171
O14793,GO:0050891,0.020144103
O14793,GO:1903008,0.02013605
O14793,GO:0007033,0.020128593
O14793,GO:0030041,0.02012347
O14793,GO:0060122,0.02010278
O14793,GO:0044380,0.020095553
O14793,GO:0006493,0.020084161
O14793,GO:0007601,0.020073364
O14793,GO:0001935,0.020067083
O14793,GO:0071621,0.020065205
O14793,GO:2000378,0.020052686
O14793,GO:0003382,0.02002294
O14793,GO:0002260,0.019996475
O14793,GO:0010543,0.019978475
O14793,GO:0051701,0.01996782
O14793,GO:0051150,0.019961514
O14793,GO:0001709,0.019956183
O14793,GO:0032446,0.019944943
O14793,GO:2000300,0.019932622
O14793,GO:0050435,0.019903183
O14793,GO:0019730,0.019903084
O14793,GO:0018107,0.01989654
O14793,GO:0032891,0.019892123
O14793,GO:1905606,0.019891972
O14793,GO:0006656,0.01988424
O14793,GO:0035335,0.019881632
O14793,GO:0006900,0.019877631
O14793,GO:0070633,0.019868782
O14793,GO:0034976,0.019862864
O14793,GO:0008286,0.019861223
O14793,GO:0016570,0.019853888
O14793,GO:0051438,0.019844146
O14793,GO:0035904,0.019820908
O14793,GO:1903169,0.019817675
O14793,GO:0051457,0.01979791
O14793,GO:0030832,0.019792434
O14793,GO:0043244,0.019789312
O14793,GO:1902074,0.019781698
O14793,GO:0006458,0.019764893
O14793,GO:0051283,0.019751092
O14793,GO:0045836,0.019748043
O14793,GO:0031641,0.01974415
O14793,GO:0018126,0.019703686
O14793,GO:1990928,0.019696409
O14793,GO:0022029,0.019690868
O14793,GO:1903429,0.019669903
O14793,GO:0051642,0.019669814
O14793,GO:0071467,0.01965594
O14793,GO:0120031,0.01965348
O14793,GO:0048366,0.019632015
O14793,GO:0002478,0.019624196
O14793,GO:0060047,0.019604726
O14793,GO:1903902,0.019601792
O14793,GO:0006006,0.019600827
O14793,GO:0009734,0.019558806
O14793,GO:0019369,0.019551288
O14793,GO:0018149,0.019544188
O14793,GO:0014065,0.019542918
O14793,GO:0006749,0.019494075
O14793,GO:0007616,0.019491302
O14793,GO:0051954,0.019486608
O14793,GO:0032885,0.019478764
O14793,GO:0010039,0.019441666
O14793,GO:0007140,0.019428397
O14793,GO:0006509,0.019416315
O14793,GO:0080154,0.019409519
O14793,GO:0097581,0.019405369
O14793,GO:0050858,0.019401433
O14793,GO:0007224,0.019395571
O14793,GO:0006887,0.019378155
O14793,GO:0030593,0.01936787
O14793,GO:0046513,0.019349104
O14793,GO:0032026,0.019346477
O14793,GO:0043327,0.019321796
O14793,GO:0030705,0.019320754
O14793,GO:0044839,0.01930766
O14793,GO:0006605,0.019306565
O14793,GO:0095500,0.01930426
O14793,GO:0006974,0.019290527
O14793,GO:0071482,0.019288274
O14793,GO:0042446,0.019286504
O14793,GO:0055093,0.019253904
O14793,GO:0051057,0.019237313
O14793,GO:0046006,0.01922161
O14793,GO:1904062,0.019201795
O14793,GO:0071398,0.019199092
O14793,GO:0008344,0.019174855
O14793,GO:0051983,0.019171242
O14793,GO:0002707,0.019162364
O14793,GO:0033047,0.019142462
O14793,GO:0001573,0.019122021
O14793,GO:0048240,0.019111302
O14793,GO:0031338,0.019100731
O14793,GO:0007286,0.019089056
O14793,GO:0006661,0.019078966
O14793,GO:0032760,0.01906961
O14793,GO:0097530,0.019048525
O14793,GO:0010332,0.019008163
O14793,GO:0051259,0.018984523
O14793,GO:0044282,0.018944513
O14793,GO:0051769,0.01891934
O14793,GO:0042462,0.018908693
O14793,GO:0035036,0.018894557
O14793,GO:0097696,0.018894112
O14793,GO:0042461,0.018887293
O14793,GO:1990266,0.018871587
O14793,GO:0055076,0.018865822
O14793,GO:0098815,0.018855026
O14793,GO:0051569,0.01884619
O14793,GO:0050953,0.018845836
O14793,GO:0071222,0.018841617
O14793,GO:0032692,0.018833611
O14793,GO:0010837,0.018809821
O14793,GO:0010508,0.018799517
O14793,GO:0060281,0.018768974
O14793,GO:0015711,0.018751385
O14793,GO:0070192,0.018750582
O14793,GO:0045839,0.018738009
O14793,GO:0030890,0.018736798
O14793,GO:1903039,0.018736655
O14793,GO:0030010,0.018734327
O14793,GO:0042133,0.018729994
O14793,GO:1903311,0.018728774
O14793,GO:0007215,0.01872244
O14793,GO:0006801,0.0187057
O14793,GO:0032273,0.018692702
O14793,GO:0090698,0.018688662
O14793,GO:0006766,0.018680645
O14793,GO:0009651,0.018656034
O14793,GO:1901976,0.018641766
O14793,GO:0010522,0.018633997
O14793,GO:0030431,0.018623788
O14793,GO:0030833,0.018622978
O14793,GO:0010224,0.018619416
O14793,GO:0032691,0.018573187
O14793,GO:0040029,0.018570015
O14793,GO:0002285,0.018551696
O14793,GO:0071219,0.018527951
O14793,GO:0097061,0.018523574
O14793,GO:0070647,0.018520137
O14793,GO:1902667,0.018512089
O14793,GO:0034249,0.018506944
O14793,GO:0035330,0.01850322
O14793,GO:0050886,0.018501164
O14793,GO:0043300,0.01844782
O14793,GO:0010771,0.01843815
O14793,GO:1902932,0.018422827
O14793,GO:0051186,0.018364018
O14793,GO:0048706,0.0183635
O14793,GO:0060148,0.018347371
O14793,GO:0007339,0.01833025
O14793,GO:0015931,0.018317439
O14793,GO:0021537,0.018310588
O14793,GO:0042749,0.01830086
O14793,GO:1902742,0.018282339
O14793,GO:0032094,0.018281978
O14793,GO:0061842,0.018281853
O14793,GO:0043112,0.018279444
O14793,GO:0046365,0.018253487
O14793,GO:0002704,0.018243067
O14793,GO:0032467,0.018240783
O14793,GO:0003085,0.018236166
O14793,GO:0045777,0.018222034
O14793,GO:0043470,0.018221136
O14793,GO:0019954,0.018192193
O14793,GO:0090279,0.01818964
O14793,GO:0043255,0.018179942
O14793,GO:0007413,0.0181688
O14793,GO:0071356,0.018162267
O14793,GO:0035809,0.01815169
O14793,GO:0006611,0.018144935
O14793,GO:0034248,0.018140223
O14793,GO:0032733,0.018129537
O14793,GO:0034341,0.0181218
O14793,GO:0043604,0.018118937
O14793,GO:0014048,0.0180935
O14793,GO:0051225,0.018091615
O14793,GO:0048713,0.018070906
O14793,GO:0007588,0.018057117
O14793,GO:0042303,0.018049898
O14793,GO:0016567,0.01803345
O14793,GO:1903861,0.017990071
O14793,GO:1902275,0.017956842
O14793,GO:0016540,0.017951682
O14793,GO:0051973,0.017908309
O14793,GO:0007614,0.01789786
O14793,GO:0006520,0.017896079
O14793,GO:0016458,0.017876953
O14793,GO:0032008,0.017876353
O14793,GO:0016051,0.017866418
O14793,GO:0006570,0.017859574
O14793,GO:0019236,0.017847037
O14793,GO:0002673,0.017846214
O14793,GO:0014059,0.017805452
O14793,GO:0000422,0.017790793
O14793,GO:0048821,0.017786477
O14793,GO:0043462,0.01777615
